seed,time,task_id,task_node_id,assigned_to,assigned_node_type,allocated_cpu,num_tasks_on_node
4,15.5,Task_65,vehicle_5,vehicle_6,vehicle,2.0,1
4,15.6,Task_56,vehicle_1,UAV_0,uav,2.0,1
4,15.6,Task_70,vehicle_8,RSU_2,rsu,2.0,1
4,15.6,Task_65,vehicle_5,vehicle_6,vehicle,2.0,1
4,15.7,Task_56,vehicle_1,UAV_0,uav,10.0,1
4,15.7,Task_70,vehicle_8,RSU_2,rsu,10.0,1
4,16.0,Task_66,vehicle_5,vehicle_6,vehicle,2.0,1
4,16.1,Task_66,vehicle_5,vehicle_6,vehicle,2.0,1
4,16.2,Task_60,vehicle_3,UAV_0,uav,1.0,2
4,16.2,Task_57,vehicle_1,UAV_0,uav,1.0,2
4,16.2,Task_63,vehicle_4,UAV_1,uav,2.0,1
4,16.2,Task_71,vehicle_8,RSU_2,rsu,2.0,1
4,16.2,Task_67,vehicle_5,vehicle_6,vehicle,2.0,1
4,16.2,Task_52,UAV_1,vehicle_4,vehicle,2.0,1
4,16.2,Task_53,vehicle_0,RSU_3,rsu,2.0,1
4,16.2,Task_50,UAV_0,vehicle_3,vehicle,2.0,1
4,16.3,Task_60,vehicle_3,UAV_0,uav,1.0,2
4,16.3,Task_57,vehicle_1,UAV_0,uav,1.0,2
4,16.3,Task_63,vehicle_4,UAV_1,uav,2.0,1
4,16.3,Task_71,vehicle_8,RSU_2,rsu,2.0,1
4,16.3,Task_67,vehicle_5,vehicle_6,vehicle,2.0,1
4,16.3,Task_52,UAV_1,vehicle_4,vehicle,2.0,1
4,16.3,Task_53,vehicle_0,RSU_3,rsu,2.0,1
4,16.3,Task_50,UAV_0,vehicle_3,vehicle,2.0,1
4,16.4,Task_60,vehicle_3,UAV_0,uav,5.0,2
4,16.4,Task_57,vehicle_1,UAV_0,uav,5.0,2
4,16.4,Task_63,vehicle_4,UAV_1,uav,10.0,1
4,16.4,Task_67,vehicle_5,vehicle_6,vehicle,10.0,1
4,16.4,Task_52,UAV_1,vehicle_4,vehicle,10.0,1
4,16.4,Task_53,vehicle_0,RSU_3,rsu,10.0,1
4,16.7,Task_79,vehicle_3,UAV_0,uav,2.0,1
4,16.7,Task_86,vehicle_8,RSU_2,rsu,2.0,1
4,16.7,Task_72,UAV_0,vehicle_3,vehicle,2.0,1
4,16.8,Task_79,vehicle_3,UAV_0,uav,2.0,1
4,16.8,Task_86,vehicle_8,RSU_2,rsu,2.0,1
4,16.8,Task_72,UAV_0,vehicle_3,vehicle,2.0,1
4,16.9,Task_79,vehicle_3,UAV_0,uav,2.0,1
4,16.9,Task_86,vehicle_8,RSU_2,rsu,2.0,1
4,16.9,Task_72,UAV_0,vehicle_3,vehicle,2.0,1
4,17.0,Task_79,vehicle_3,UAV_0,uav,5.0,2
4,17.0,Task_77,vehicle_1,UAV_0,uav,5.0,2
4,17.0,Task_86,vehicle_8,RSU_2,rsu,10.0,1
4,17.5,Task_80,vehicle_3,UAV_0,uav,1.5,2
4,17.5,Task_78,vehicle_1,UAV_0,uav,1.5,2
4,17.6,Task_80,vehicle_3,UAV_0,uav,5.0,2
4,17.6,Task_78,vehicle_1,UAV_0,uav,5.0,2
4,17.6,Task_87,vehicle_8,RSU_2,rsu,10.0,1
4,17.7,Task_80,vehicle_3,UAV_0,uav,3.0,1
4,18.1,Task_81,vehicle_3,UAV_0,uav,3.0,1
4,18.2,Task_81,vehicle_3,UAV_0,uav,10.0,1
4,18.2,Task_89,vehicle_10,RSU_0,rsu,10.0,1
4,18.7,Task_82,vehicle_3,UAV_0,uav,1.5,2
4,18.7,Task_83,vehicle_3,UAV_0,uav,1.5,2
4,18.8,Task_82,vehicle_3,UAV_0,uav,5.0,2
4,18.8,Task_83,vehicle_3,UAV_0,uav,5.0,2
4,18.8,Task_90,vehicle_10,RSU_0,rsu,10.0,1
4,19.4,Task_73,UAV_0,vehicle_3,vehicle,2.0,1
4,19.5,Task_88,vehicle_8,RSU_2,rsu,2.0,1
4,19.5,Task_85,vehicle_5,vehicle_6,vehicle,2.0,1
4,19.5,Task_73,UAV_0,vehicle_3,vehicle,2.0,1
4,19.6,Task_88,vehicle_8,RSU_2,rsu,2.0,1
4,19.6,Task_85,vehicle_5,vehicle_6,vehicle,2.0,1
4,19.6,Task_73,UAV_0,vehicle_3,vehicle,2.0,1
4,19.7,Task_88,vehicle_8,RSU_2,rsu,2.0,1
4,19.7,Task_75,UAV_1,vehicle_4,vehicle,2.0,1
4,19.8,Task_75,UAV_1,vehicle_4,vehicle,2.0,1
4,19.9,Task_74,UAV_0,vehicle_3,vehicle,2.0,1
4,20.0,Task_74,UAV_0,vehicle_3,vehicle,2.0,1
